Player,Rec Yds,Rec Tar,Rec Tds,Rec YAC,Rush Yds,Rush Att,Rush Tds,Pass Yds,Pass Tds,Pass Att,Fumbles,Interceptions,Total Fantasy Pts,Team
"Jason Witten (DAL, TE)",1030,124,2,453,0,0,0,0,0,0,0,0,209.0,DAL
"Antonio Gates (SD, TE)",1157,114,8,473,0,0,0,0,0,0,1,0,240.7,SD
"Brent Celek (PHI, TE)",971,112,8,447,0,0,0,0,0,0,0,0,221.1,PHI
"Greg Olsen (CAR, TE)",612,108,8,176,0,0,0,0,0,0,0,0,169.2,CHI
"Marcedes Lewis (JAC, TE)",518,59,2,166,0,0,0,0,0,0,1,0,93.8,JAC
"Anthony Fasano (MIA, TE)",339,54,2,107,0,0,0,0,0,0,2,0,72.9,MIA
"Benjamin Watson (BAL, TE)",404,41,5,93,0,0,0,0,0,0,0,0,99.4,NE
"Delanie Walker (TEN, TE)",233,33,0,159,34,3,0,0,0,0,2,0,43.699999999999996,SF
"Martellus Bennett (GB, TE)",159,30,0,67,0,0,0,0,0,0,0,0,30.9,DAL
"Zach Miller (CHI, TE)",212,27,2,144,3,1,0,0,0,0,0,0,54.5,JAC
"Jared Cook (OAK, TE)",74,15,0,36,0,0,0,0,0,0,0,0,16.4,TEN
"John Phillips (NO, TE)",62,9,0,45,0,0,0,0,0,0,1,0,11.2,DAL
"David Johnson (PIT, TE)",9,4,0,5,0,0,0,0,0,0,0,0,2.9,PIT
