Player,Rec Yds,Rec Tar,Rec Tds,Rec YAC,Rush Yds,Rush Att,Rush Tds,Pass Yds,Pass Tds,Pass Att,Fumbles,Interceptions,Total Fantasy Pts,Team
"Jimmy Graham (SEA, TE)",1215,142,16,406,0,0,0,0,0,0,0,0,303.5,NO
"Antonio Gates (SD, TE)",872,113,4,398,0,0,0,0,0,0,2,0,184.2,SD
"Jason Witten (DAL, TE)",851,111,8,327,0,0,0,0,0,0,0,0,206.1,DAL
"Greg Olsen (CAR, TE)",816,111,6,328,0,0,0,0,0,0,0,0,190.6,CAR
"Charles Clay (BUF, TE)",737,99,5,356,15,7,1,0,0,0,0,0,178.2,MIA
"Martellus Bennett (GB, TE)",759,94,5,369,0,0,0,0,0,0,1,0,168.9,CHI
"Julius Thomas (MIA, TE)",788,90,12,403,0,0,0,0,0,0,0,0,215.8,DEN
"Coby Fleener (NO, TE)",608,87,4,256,0,0,0,0,0,0,1,0,134.8,IND
"Delanie Walker (TEN, TE)",571,86,6,173,0,0,0,0,0,0,1,0,151.1,TEN
"Jared Cook (OAK, TE)",671,85,5,260,0,0,0,0,0,0,1,0,146.1,STL
"Jermaine Gresham (ARI, TE)",461,68,4,268,0,0,0,0,0,0,3,0,110.1,CIN
"Rob Gronkowski (NE, TE)",592,66,4,194,0,0,0,0,0,0,0,0,122.2,NE
"Tyler Eifert (CIN, TE)",445,60,2,227,0,0,0,0,0,0,0,0,95.5,CIN
"Jordan Reed (WAS, TE)",499,59,3,248,18,1,0,0,0,0,0,0,114.7,WAS
"Mychal Rivera (JAC, TE)",407,59,4,91,0,0,0,0,0,0,0,0,102.7,OAK
"Rob Housler (NE, TE)",454,57,1,199,0,0,0,0,0,0,1,0,88.4,ARI
"Zach Ertz (PHI, TE)",469,57,4,158,0,0,0,0,0,0,0,0,106.9,PHI
"Brent Celek (PHI, TE)",502,51,6,284,0,0,0,0,0,0,1,0,116.2,PHI
"Logan Paulsen (SF, TE)",267,50,3,96,0,0,0,0,0,0,2,0,68.7,WAS
"Marcedes Lewis (JAC, TE)",359,47,4,229,0,0,0,0,0,0,1,0,82.9,JAC
"Kyle Rudolph (MIN, TE)",313,46,3,122,0,0,0,0,0,0,0,0,79.3,MIN
"Lance Kendricks (GB, TE)",258,46,4,108,0,0,0,0,0,0,0,0,81.8,STL
"Ed Dickson (CAR, TE)",273,43,1,101,0,0,0,0,0,0,0,0,58.3,BAL
"Sean McGrath (SD, TE)",302,40,2,140,0,0,0,0,0,0,0,0,68.2,KC
"Jeff Cumberland (SD, TE)",398,40,4,154,0,0,0,0,0,0,0,0,89.8,NYJ
"Anthony Fasano (MIA, TE)",200,34,3,73,0,0,0,0,0,0,0,0,61.0,KC
"Dennis Pitta (BAL, TE)",169,33,1,42,0,0,0,0,0,0,0,0,42.9,BAL
"Ladarius Green (PIT, TE)",376,29,3,166,0,0,0,0,0,0,0,0,72.6,SD
"Benjamin Watson (BAL, TE)",212,29,2,80,0,0,0,0,0,0,0,0,51.2,NO
"Ryan Griffin (HOU, TE)",252,28,1,98,0,0,0,0,0,0,0,0,50.2,HOU
"Luke Willson (SEA, TE)",257,27,1,176,0,0,0,0,0,0,0,0,50.7,SEA
"Michael Hoomanawanui (NO, TE)",136,19,1,71,0,0,0,0,0,0,0,0,31.6,NE
"Vance McDonald (SF, TE)",119,19,0,47,0,0,0,0,0,0,0,0,19.9,SF
"Cory Harkey (LA, TE)",113,18,2,113,0,0,0,0,0,0,0,0,36.3,STL
"James Hanna (DAL, TE)",73,15,0,61,0,0,0,0,0,0,0,0,19.3,DAL
"Gavin Escobar (KC, TE)",134,15,2,37,0,0,0,0,0,0,0,0,34.4,DAL
"Brandon Bostick (NYJ, TE)",120,14,1,62,0,0,0,0,0,0,0,0,25.0,GB
"Levine Toilolo (ATL, TE)",55,14,2,27,0,0,0,0,0,0,0,0,28.5,ATL
"Virgil Green (DEN, TE)",45,12,0,19,0,0,0,0,0,0,0,0,13.5,DEN
"Dion Sims (CHI, TE)",32,10,1,4,0,0,0,0,0,0,0,0,15.2,MIA
"Rhett Ellison (NYG, TE)",61,10,1,40,0,0,0,0,0,0,0,0,17.1,MIN
"Josh Hill (NO, TE)",44,10,1,33,-8,1,0,0,0,0,0,0,15.599999999999998,NO
"Lee Smith (OAK, TE)",78,9,0,41,0,0,0,0,0,0,0,0,12.8,BUF
"Niles Paul (WAS, TE)",51,8,0,22,0,0,0,0,0,0,0,0,9.1,WAS
"Chris Gragg (BUF, TE)",53,7,1,10,0,0,0,0,0,0,0,0,16.3,BUF
"David Johnson (PIT, TE)",70,6,0,31,0,0,0,0,0,0,0,0,11.0,PIT
"John Phillips (NO, TE)",30,6,0,17,0,0,0,0,0,0,0,0,7.0,SD
"Garrett Celek (SF, TE)",38,4,0,32,0,0,0,0,0,0,1,0,3.8,SF
"Dwayne Allen (NE, TE)",20,2,1,5,0,0,0,0,0,0,0,0,9.0,IND
"Jake Stoneburner (NO, TE)",0,0,0,0,0,0,0,0,0,0,0,0,0.0,GB
"Brandon Williams (IND, TE)",0,0,0,0,0,0,0,0,0,0,0,0,0.0,CAR
