Player,Rec Yds,Rec Tar,Rec Tds,Rec YAC,Rush Yds,Rush Att,Rush Tds,Pass Yds,Pass Tds,Pass Att,Fumbles,Interceptions,Total Fantasy Pts,Team
"Delanie Walker (TEN, TE)",1088,133,6,389,36,1,0,0,0,0,0,0,171.9,TEN
"Greg Olsen (CAR, TE)",1104,124,7,344,0,0,0,0,0,0,1,0,169.65,CAR
"Rob Gronkowski (NE, TE)",1176,120,11,554,0,0,0,0,0,0,0,0,201.6,NE
"Jordan Reed (WAS, TE)",952,114,11,473,0,0,0,0,0,0,3,0,176.95,WAS
"Zach Ertz (PHI, TE)",853,112,2,269,0,0,0,0,0,0,2,0,112.05,PHI
"Benjamin Watson (BAL, TE)",825,110,6,248,0,0,0,0,0,0,1,0,135.0,NO
"Jason Witten (DAL, TE)",712,104,3,242,0,0,0,0,0,0,1,0,106.45,DAL
"Travis Kelce (KC, TE)",875,103,5,515,0,0,0,0,0,0,2,0,131.5,KC
"Antonio Gates (SD, TE)",630,85,5,239,0,0,0,0,0,0,0,0,107.0,SD
"Richard Rodgers (GB, TE)",510,85,8,218,11,1,0,0,0,0,0,0,114.6,GB
"Coby Fleener (NO, TE)",491,84,3,178,0,0,0,0,0,0,0,0,80.6,IND
"Martellus Bennett (GB, TE)",439,80,3,220,0,0,0,0,0,0,2,0,71.15,CHI
"Julius Thomas (MIA, TE)",455,80,5,145,0,0,0,0,0,0,0,0,87.0,JAC
"Charles Clay (BUF, TE)",528,78,3,230,0,0,0,0,0,0,1,0,81.55,BUF
"Jared Cook (OAK, TE)",481,75,0,215,0,0,0,0,0,0,2,0,53.85,STL
"Jimmy Graham (SEA, TE)",605,74,2,234,0,0,0,0,0,0,0,0,84.5,SEA
"Tyler Eifert (CIN, TE)",615,74,13,229,0,0,0,0,0,0,0,0,152.5,CIN
"Kyle Rudolph (MIN, TE)",495,73,5,193,0,0,0,0,0,0,0,0,91.75,MIN
"Eric Ebron (DET, TE)",537,70,5,285,0,0,0,0,0,0,0,0,95.45,DET
"Ladarius Green (PIT, TE)",429,63,4,222,0,0,0,0,0,0,0,0,76.15,SD
"Will Tye (NYG, TE)",464,62,3,183,0,0,0,0,0,0,1,0,72.9,NYG
"Clive Walford (OAK, TE)",329,50,3,121,0,0,0,0,0,0,0,0,57.9,OAK
"Maxx Williams (BAL, TE)",268,48,1,147,0,0,0,0,0,0,1,0,38.8,BAL
"Crockett Gillmore (BAL, TE)",412,47,4,240,0,0,0,0,0,0,0,0,73.45,BAL
"Zach Miller (CHI, TE)",439,46,5,222,0,0,0,0,0,0,0,0,82.4,CHI
"Vance McDonald (SF, TE)",326,46,3,184,0,0,0,0,0,0,2,0,54.1,SF
"Mychal Rivera (JAC, TE)",280,46,1,119,0,0,0,0,0,0,2,0,38.0,OAK
