Player,Rec Yds,Rec Tar,Rec Tds,Rec YAC,Rush Yds,Rush Att,Rush Tds,Pass Yds,Pass Tds,Pass Att,Fumbles,Interceptions,Total Fantasy Pts,Team
"Travis Kelce (KC, TE)",1125,117,4,633,-5,1,0,0,0,0,0,0,157.25,KC
"Martellus Bennett (GB, TE)",701,73,7,412,10,2,0,0,0,0,0,0,126.85,NE
"Kyle Rudolph (MIN, TE)",840,133,7,359,0,0,0,0,0,0,0,0,146.75,MIN
"Greg Olsen (CAR, TE)",1073,129,3,352,0,0,0,0,0,0,0,0,145.3,CAR
"Jimmy Graham (SEA, TE)",923,95,6,325,0,1,0,0,0,0,2,0,140.55,SEA
"Dennis Pitta (BAL, TE)",729,121,2,299,0,0,0,0,0,0,1,0,104.4,BAL
"Eric Ebron (DET, TE)",711,85,1,283,1,1,1,0,0,0,0,0,98.44999999999999,DET
"Lance Kendricks (GB, TE)",499,87,2,276,0,0,0,0,0,0,1,0,72.4,LA
"Jason Witten (DAL, TE)",673,95,3,273,0,0,0,0,0,0,1,0,100.55,DAL
"Delanie Walker (TEN, TE)",800,102,7,271,11,2,0,0,0,0,1,0,137.35,TEN
"Jordan Reed (WAS, TE)",686,89,6,264,0,0,0,0,0,0,1,0,119.1,WAS
"Zach Ertz (PHI, TE)",816,106,4,263,0,0,0,0,0,0,0,0,125.1,PHI
"Rob Gronkowski (NE, TE)",540,38,3,255,0,0,0,0,0,0,0,0,78.25,NE
"Zach Miller (CHI, TE)",486,64,4,221,0,0,0,0,0,0,0,0,84.35,CHI
"C.J. Fiedorowicz (HOU, TE)",559,89,4,212,0,0,0,0,0,0,1,0,91.4,HOU
"Coby Fleener (NO, TE)",631,82,3,212,2,1,1,0,0,0,2,0,95.8,NO
"Vance McDonald (SF, TE)",391,45,4,207,0,0,0,0,0,0,0,0,69.1,SF
"Hunter Henry (SD, TE)",482,53,8,198,0,0,0,0,0,0,1,0,103.2,SD
"Charles Clay (BUF, TE)",552,87,4,192,0,0,0,0,0,0,0,0,93.45,BUF
"Antonio Gates (SD, TE)",548,93,7,188,0,0,0,0,0,0,1,0,108.05,SD
"Will Tye (NYG, TE)",395,70,1,186,0,0,0,0,0,0,0,0,57.5,NYG
"Ryan Griffin (HOU, TE)",442,74,2,168,0,0,0,0,0,0,1,0,66.7,HOU
"Jared Cook (OAK, TE)",377,51,1,147,0,0,0,0,0,0,1,0,49.2,GB
"Levine Toilolo (ATL, TE)",264,19,2,147,0,0,0,0,0,0,0,0,41.65,ATL
"Jermaine Gresham (ARI, TE)",390,61,2,137,0,0,0,0,0,0,1,0,58.25,ARI
"Trey Burton (PHI, TE)",327,60,1,137,0,0,0,0,0,0,0,0,47.95,PHI
"Cameron Brate (TB, TE)",660,82,8,136,0,0,0,0,0,0,1,0,126.25,TB
"Erik Swoope (IND, TE)",297,22,1,134,0,0,0,0,0,0,0,0,39.45,IND
"Tyler Eifert (CIN, TE)",394,47,5,132,0,0,0,0,0,0,0,0,76.65,CIN
"Dion Sims (CHI, TE)",256,35,4,130,0,0,0,0,0,0,0,0,56.1,MIA
"Jesse James (PIT, TE)",338,60,3,129,0,0,0,0,0,0,0,0,61.55,PIT
"Dwayne Allen (NE, TE)",406,52,6,118,0,0,0,0,0,0,1,0,83.35,IND
"Clive Walford (OAK, TE)",359,52,3,116,0,0,0,0,0,0,0,0,62.15,OAK
"Garrett Celek (SF, TE)",350,51,3,115,0,0,0,0,0,0,2,0,56.25,SF
"Marcedes Lewis (JAC, TE)",169,30,1,106,0,0,0,0,0,0,0,0,27.9,JAC
"Richard Rodgers (GB, TE)",271,47,2,105,0,0,0,0,0,0,0,0,46.6,GB
"Virgil Green (DEN, TE)",237,37,1,101,0,0,0,0,0,0,0,0,35.2,DEN
"C.J. Uzomah (CIN, TE)",234,38,1,100,0,0,0,0,0,0,0,0,35.65,CIN
"Ladarius Green (PIT, TE)",304,34,1,97,0,0,0,0,0,0,0,0,40.9,PIT
"Julius Thomas (MIA, TE)",281,51,4,95,0,0,0,0,0,0,0,0,59.6,JAC
"Darren Fells (DET, TE)",154,18,1,90,0,0,0,0,0,0,0,0,24.9,ARI
"Brent Celek (PHI, TE)",155,19,0,87,0,0,0,0,0,0,1,0,17.0,PHI
"Josh Hill (NO, TE)",149,22,1,77,0,0,0,0,0,0,0,0,24.65,NO
"Luke Willson (SEA, TE)",129,21,2,75,0,0,0,0,0,0,0,0,28.65,SEA
"Jerell Adams (NYG, TE)",122,21,1,70,0,0,0,0,0,0,1,0,20.2,NYG
"Ed Dickson (CAR, TE)",134,19,1,69,0,0,0,0,0,0,0,0,21.9,CAR
"Jeff Heuerman (DEN, TE)",141,17,0,68,0,0,0,0,0,0,0,0,16.35,DEN
"Austin Hooper (ATL, TE)",271,27,3,66,0,0,0,0,0,0,0,0,49.85,ATL
"Mychal Rivera (JAC, TE)",192,25,1,62,0,0,0,0,0,0,0,0,29.7,OAK
"David Johnson (PIT, TE)",80,11,0,54,0,0,0,0,0,0,0,0,9.75,PIT
"Geoff Swaim (DAL, TE)",69,8,0,50,0,0,0,0,0,0,0,0,8.4,DAL
"A.J. Derby (DEN, TE)",160,20,0,50,0,0,0,0,0,0,1,0,18.0,DEN
"Neal Sterling (JAC, TE)",110,16,0,48,0,0,0,0,0,0,0,0,14.0,JAC
"Phillip Supernaw (TEN, TE)",62,5,0,47,0,0,0,0,0,0,0,0,7.2,TEN
