Player,Rec Yds,Rec Tar,Rec Tds,Rec YAC,Rush Yds,Rush Att,Rush Tds,Pass Yds,Pass Tds,Pass Att,Fumbles,Interceptions,Total Fantasy Pts,Team
"Travis Kelce (KC, TE)",1125,117,4,633,-5,1,0,0,0,0,0,0,221.0,KC
"Martellus Bennett (GB, TE)",701,73,7,412,10,2,0,0,0,0,0,0,168.1,NE
"Kyle Rudolph (MIN, TE)",840,133,7,359,0,0,0,0,0,0,0,0,209.0,MIN
"Greg Olsen (CAR, TE)",1073,129,3,352,0,0,0,0,0,0,0,0,205.3,CAR
"Jimmy Graham (SEA, TE)",923,95,6,325,0,1,0,0,0,0,2,0,189.3,SEA
"Dennis Pitta (BAL, TE)",729,121,2,299,0,0,0,0,0,0,1,0,168.9,BAL
"Eric Ebron (DET, TE)",711,85,1,283,1,1,1,0,0,0,0,0,144.2,DET
"Lance Kendricks (GB, TE)",499,87,2,276,0,0,0,0,0,0,1,0,109.9,LA
"Jason Witten (DAL, TE)",673,95,3,273,0,0,0,0,0,0,1,0,152.3,DAL
"Delanie Walker (TEN, TE)",800,102,7,271,11,2,0,0,0,0,1,0,186.1,TEN
"Jordan Reed (WAS, TE)",686,89,6,264,0,0,0,0,0,0,1,0,168.6,WAS
"Zach Ertz (PHI, TE)",816,106,4,263,0,0,0,0,0,0,0,0,183.6,PHI
"Rob Gronkowski (NE, TE)",540,38,3,255,0,0,0,0,0,0,0,0,97.0,NE
"Zach Miller (CHI, TE)",486,64,4,221,0,0,0,0,0,0,0,0,119.6,CHI
"C.J. Fiedorowicz (HOU, TE)",559,89,4,212,0,0,0,0,0,0,1,0,131.9,HOU
"Coby Fleener (NO, TE)",631,82,3,212,2,1,1,0,0,0,2,0,133.29999999999998,NO
"Vance McDonald (SF, TE)",391,45,4,207,0,0,0,0,0,0,0,0,87.1,SF
"Hunter Henry (SD, TE)",482,53,8,198,0,0,0,0,0,0,1,0,130.2,SD
"Charles Clay (BUF, TE)",552,87,4,192,0,0,0,0,0,0,0,0,136.2,BUF
"Antonio Gates (SD, TE)",548,93,7,188,0,0,0,0,0,0,1,0,147.8,SD
"Will Tye (NYG, TE)",395,70,1,186,0,0,0,0,0,0,0,0,93.5,NYG
"Ryan Griffin (HOU, TE)",442,74,2,168,0,0,0,0,0,0,1,0,104.2,HOU
"Jared Cook (OAK, TE)",377,51,1,147,0,0,0,0,0,0,1,0,71.7,GB
"Levine Toilolo (ATL, TE)",264,19,2,147,0,0,0,0,0,0,0,0,51.4,ATL
"Jermaine Gresham (ARI, TE)",390,61,2,137,0,0,0,0,0,0,1,0,86.0,ARI
"Trey Burton (PHI, TE)",327,60,1,137,0,0,0,0,0,0,0,0,75.7,PHI
"Cameron Brate (TB, TE)",660,82,8,136,0,0,0,0,0,0,1,0,169.0,TB
"Erik Swoope (IND, TE)",297,22,1,134,0,0,0,0,0,0,0,0,50.7,IND
"Tyler Eifert (CIN, TE)",394,47,5,132,0,0,0,0,0,0,0,0,98.4,CIN
"Dion Sims (CHI, TE)",256,35,4,130,0,0,0,0,0,0,0,0,75.6,MIA
"Jesse James (PIT, TE)",338,60,3,129,0,0,0,0,0,0,0,0,90.8,PIT
"Dwayne Allen (NE, TE)",406,52,6,118,0,0,0,0,0,0,1,0,109.6,IND
"Clive Walford (OAK, TE)",359,52,3,116,0,0,0,0,0,0,0,0,86.9,OAK
"Garrett Celek (SF, TE)",350,51,3,115,0,0,0,0,0,0,2,0,78.0,SF
"Marcedes Lewis (JAC, TE)",169,30,1,106,0,0,0,0,0,0,0,0,42.9,JAC
"Richard Rodgers (GB, TE)",271,47,2,105,0,0,0,0,0,0,0,0,69.1,GB
"Virgil Green (DEN, TE)",237,37,1,101,0,0,0,0,0,0,0,0,51.7,DEN
