Player,Rec Yds,Rec Tar,Rec Tds,Rec YAC,Rush Yds,Rush Att,Rush Tds,Pass Yds,Pass Tds,Pass Att,Fumbles,Interceptions,Total Fantasy Pts,Team
"Antonio Gates (SD, TE)",1157,114,8,473,0,0,0,0,0,0,1,0,161.7,SD
"Jason Witten (DAL, TE)",1030,124,2,453,0,0,0,0,0,0,0,0,115.0,DAL
"Brent Celek (PHI, TE)",971,112,8,447,0,0,0,0,0,0,0,0,145.1,PHI
"Greg Olsen (CAR, TE)",612,108,8,176,0,0,0,0,0,0,0,0,109.2,CHI
"Marcedes Lewis (JAC, TE)",518,59,2,166,0,0,0,0,0,0,1,0,61.8,JAC
"Benjamin Watson (BAL, TE)",404,41,5,93,0,0,0,0,0,0,0,0,70.4,NE
"Anthony Fasano (MIA, TE)",339,54,2,107,0,0,0,0,0,0,2,0,41.9,MIA
"Delanie Walker (TEN, TE)",233,33,0,159,34,3,0,0,0,0,2,0,22.7,SF
"Zach Miller (CHI, TE)",212,27,2,144,3,1,0,0,0,0,0,0,33.5,JAC
"Martellus Bennett (GB, TE)",159,30,0,67,0,0,0,0,0,0,0,0,15.9,DAL
"Jared Cook (OAK, TE)",74,15,0,36,0,0,0,0,0,0,0,0,7.4,TEN
"John Phillips (NO, TE)",62,9,0,45,0,0,0,0,0,0,1,0,4.2,DAL
"David Johnson (PIT, TE)",9,4,0,5,0,0,0,0,0,0,0,0,0.9,PIT
