Player,Rec Yds,Rec Tar,Rec Tds,Rec YAC,Rush Yds,Rush Att,Rush Tds,Pass Yds,Pass Tds,Pass Att,Fumbles,Interceptions,Total Fantasy Pts,Team
"Rob Gronkowski (NE, TE)",1124,131,12,450,0,0,0,0,0,0,0,0,204.9,NE
"Julius Thomas (MIA, TE)",489,62,12,162,0,0,0,0,0,0,1,0,129.65,DEN
"Antonio Gates (SD, TE)",821,98,12,256,0,0,0,0,0,0,1,0,169.35,SD
"Jimmy Graham (SEA, TE)",889,125,10,295,0,0,0,0,0,0,2,0,166.15,NO
"Dwayne Allen (NE, TE)",395,50,8,172,0,0,0,0,0,0,1,0,92.75,IND
"Coby Fleener (NO, TE)",774,92,8,295,0,0,0,0,0,0,0,0,138.15,IND
"Martellus Bennett (GB, TE)",916,129,6,449,0,0,0,0,0,0,0,0,150.1,CHI
"Greg Olsen (CAR, TE)",1008,123,6,326,0,0,0,0,0,0,1,0,155.8,CAR
"Lance Kendricks (GB, TE)",259,38,5,104,0,0,0,0,0,0,0,0,62.65,STL
"Travis Kelce (KC, TE)",862,87,5,483,0,0,0,0,0,0,4,0,124.94999999999999,KC
"Josh Hill (NO, TE)",176,20,5,99,0,0,0,0,0,0,0,0,51.1,NO
"Jason Witten (DAL, TE)",691,89,5,247,0,0,0,0,0,0,0,0,114.85,DAL
"Delanie Walker (TEN, TE)",890,106,4,411,0,0,0,0,0,0,2,0,124.75,TEN
"Gavin Escobar (KC, TE)",105,13,4,22,0,0,0,0,0,0,0,0,36.75,DAL
"Mychal Rivera (JAC, TE)",534,100,4,172,0,0,0,0,0,0,2,0,87.9,OAK
"Jermaine Gresham (ARI, TE)",446,78,4,259,0,0,0,0,0,0,3,0,77.6,CIN
"Anthony Fasano (MIA, TE)",226,37,4,79,0,0,0,0,0,0,0,0,52.85,KC
"Charles Clay (BUF, TE)",605,84,3,243,0,0,0,0,0,0,0,0,93.0,MIA
"Jared Cook (OAK, TE)",634,98,3,269,0,1,0,0,0,0,0,0,94.4,STL
"Jeff Cumberland (SD, TE)",247,47,3,93,0,0,0,0,0,0,0,0,48.45,NYJ
"Zach Ertz (PHI, TE)",702,88,3,234,0,0,0,0,0,0,1,0,100.7,PHI
"Luke Willson (SEA, TE)",362,40,3,213,0,0,0,0,0,0,0,0,59.7,SEA
"Jace Amaro (TEN, TE)",345,53,2,163,0,0,0,0,0,0,0,0,56.0,NYJ
"Cooper Helfet (OAK, TE)",185,24,2,63,0,0,0,0,0,0,0,0,33.5,SEA
"Dion Sims (CHI, TE)",284,36,2,103,0,0,0,0,0,0,0,0,46.4,MIA
"Levine Toilolo (ATL, TE)",238,53,2,107,0,0,0,0,0,0,1,0,41.55,ATL
"Austin Seferian-Jenkins (NYJ, TE)",221,38,2,45,0,0,0,0,0,0,1,0,37.35,TB
"Marcedes Lewis (JAC, TE)",206,31,2,138,0,0,0,0,0,0,0,0,37.1,JAC
