Player,Rec Yds,Rec Tar,Rec Tds,Rec YAC,Rush Yds,Rush Att,Rush Tds,Pass Yds,Pass Tds,Pass Att,Fumbles,Interceptions,Total Fantasy Pts,Team
"Pierre Garcon (SF, WR)",1345,182,5,649,19,2,0,0,0,0,1,0,192.65,WAS
"A.J. Green (CIN, WR)",1426,178,11,390,0,0,0,0,0,0,1,0,231.1,CIN
"Antonio Brown (PIT, WR)",1438,165,8,559,4,7,0,15,0,1,1,0,217.45000000000002,PIT
"Brandon Marshall (NYG, WR)",1295,164,12,279,0,0,0,0,0,0,0,0,226.5,CHI
"Josh Gordon (CLE, WR)",1646,159,9,675,88,5,0,0,0,0,0,0,249.15,CLE
"Dez Bryant (DAL, WR)",1249,159,13,550,1,1,0,0,0,0,3,0,220.25,DAL
"Julian Edelman (NE, WR)",1056,151,6,485,11,2,0,0,0,0,5,0,158.95,NE
"Alshon Jeffery (PHI, WR)",1421,149,7,411,105,16,0,0,0,0,3,0,210.85,CHI
"Demaryius Thomas (DEN, WR)",1430,142,14,707,0,0,0,0,0,0,1,0,248.0,DEN
"Mike Wallace (BAL, WR)",930,140,5,283,33,3,0,0,0,0,0,0,144.55,MIA
"T.Y. Hilton (IND, WR)",1086,139,5,394,3,1,0,0,0,0,1,0,157.65,IND
"Kendall Wright (CHI, WR)",1079,139,2,548,0,0,0,0,0,0,2,0,139.4,TEN
"Torrey Smith (PHI, WR)",1128,137,4,359,0,0,0,0,0,0,1,0,151.05,BAL
"Eric Decker (NYJ, WR)",1288,136,11,387,0,0,0,0,0,0,2,0,212.55,DEN
"Larry Fitzgerald (ARI, WR)",954,135,10,333,8,2,0,0,0,1,1,0,174.70000000000002,ARI
"Harry Douglas (TEN, WR)",1067,132,2,507,0,0,0,0,0,0,3,0,133.95,ATL
"Jordy Nelson (GB, WR)",1314,127,8,420,0,0,0,0,0,0,0,0,200.65,GB
"DeSean Jackson (TB, WR)",1332,126,9,528,2,3,0,0,0,0,1,0,205.89999999999998,PHI
"Steve Smith (BAL, WR)",745,110,4,178,0,0,0,0,0,0,0,0,114.5,CAR
"Emmanuel Sanders (DEN, WR)",701,108,6,301,25,1,0,0,0,0,1,0,122.85,PIT
"Keenan Allen (SD, WR)",1046,104,8,398,0,0,0,0,0,0,2,0,166.35,SD
"Golden Tate (DET, WR)",898,99,5,471,31,3,0,0,0,0,2,0,134.9,SEA
"DeAndre Hopkins (HOU, WR)",802,91,2,178,0,0,0,0,0,0,1,0,103.2,HOU
"Robert Woods (LA, WR)",587,85,3,131,16,2,0,0,0,0,0,0,88.3,BUF
"Danny Amendola (NE, WR)",633,83,2,249,1,1,0,0,0,0,0,0,88.89999999999999,NE
"Marvin Jones (DET, WR)",712,80,10,243,65,8,0,0,0,0,0,0,150.45,CIN
"Rueben Randle (CHI, WR)",611,78,6,198,0,0,0,0,0,0,3,0,101.35,NYG
"Cordarrelle Patterson (OAK, WR)",469,77,4,277,158,12,3,0,0,0,0,0,115.95,MIN
"Mohamed Sanu (ATL, WR)",455,77,2,249,16,4,0,25,0,1,1,0,69.85,CIN
"Andre Roberts (ATL, WR)",471,76,2,128,0,0,0,0,0,0,0,0,69.85,ARI
"Terrance Williams (DAL, WR)",736,74,5,204,4,3,0,0,0,0,2,0,111.0,DAL
"Doug Baldwin (SEA, WR)",778,73,5,219,6,2,0,0,0,0,0,0,120.89999999999999,SEA
"Jeremy Kerley (SF, WR)",523,72,3,140,11,4,0,0,0,1,0,0,82.14999999999999,NYJ
"Aaron Dobson (ARI, WR)",514,71,4,183,0,0,0,0,0,0,1,0,82.4,NE
"Tavon Austin (LA, WR)",418,69,4,229,151,9,1,0,0,1,4,0,88.89999999999999,STL
"Ted Ginn (NO, WR)",556,68,5,211,29,4,0,0,0,0,0,0,97.5,CAR
"Eddie Royal (CHI, WR)",631,67,8,329,21,3,0,0,0,0,1,0,122.94999999999999,SD
"Rishard Matthews (TEN, WR)",445,65,2,148,0,0,0,0,0,0,0,0,66.5,MIA
"Darrius Heyward-Bey (PIT, WR)",309,64,1,124,26,3,0,0,0,0,0,0,46.75,IND
"Julio Jones (ATL, WR)",580,59,2,245,7,1,0,0,0,0,2,0,76.95,ATL
"Cole Beasley (DAL, WR)",366,54,2,196,0,0,0,0,0,0,0,0,58.35,DAL
"Andre Holmes (BUF, WR)",431,52,1,130,0,0,0,0,0,0,0,0,55.35,OAK
"Kenny Stills (MIA, WR)",641,50,5,197,10,3,0,0,0,0,0,0,103.1,NO
"Justin Blackmon (JAC, WR)",415,48,1,243,-1,1,0,0,0,0,0,0,54.65,JAC
"Randall Cobb (GB, WR)",433,47,4,177,78,4,0,0,0,0,0,0,82.85,GB
"Aldrick Robinson (SF, WR)",365,46,2,86,-4,3,0,0,0,0,0,0,52.6,WAS
"Jarius Wright (MIN, WR)",434,43,3,118,0,0,0,0,0,0,0,0,67.9,MIN
"Justin Hunter (PIT, WR)",354,42,4,126,0,0,0,0,0,0,0,0,63.9,TEN
"Keshawn Martin (DET, WR)",253,40,2,89,0,0,0,0,0,0,2,0,38.8,HOU
"Jermaine Kearse (SEA, WR)",346,38,4,37,0,0,0,0,0,0,1,0,62.099999999999994,SEA
"Brian Quick (WAS, WR)",302,35,2,105,0,0,0,0,0,0,0,0,46.7,STL
"Kenny Britt (CLE, WR)",96,35,0,13,0,0,0,0,0,0,0,0,12.35,TEN
"Michael Crabtree (OAK, WR)",284,33,1,135,0,0,0,0,0,0,0,0,39.15,SF
"Marquise Goodwin (SF, WR)",283,32,3,45,13,3,0,0,0,0,1,0,49.849999999999994,BUF
"Deonte Thompson (CHI, WR)",96,20,0,17,0,0,0,0,0,0,0,0,12.1,BAL
"Josh Boyce (CLE, WR)",121,19,0,75,0,0,0,0,0,0,0,0,14.35,NE
"Chris Hogan (NE, WR)",83,17,0,29,0,0,0,0,0,0,0,0,10.8,BUF
"Jaron Brown (ARI, WR)",127,17,1,32,0,0,0,0,0,0,0,0,21.2,ARI
"Dwayne Harris (NYG, WR)",80,14,2,36,6,1,0,0,0,0,2,0,18.85,DAL
"Markus Wheaton (CHI, WR)",64,13,0,36,0,0,0,0,0,0,0,0,7.9,PIT
