Player,Rec Yds,Rec Tar,Rec Tds,Rec YAC,Rush Yds,Rush Att,Rush Tds,Pass Yds,Pass Tds,Pass Att,Fumbles,Interceptions,Total Fantasy Pts,Team
"Mike Wallace (BAL, WR)",1257,99,10,352,39,5,0,0,0,0,1,0,202.6,PIT
"Larry Fitzgerald (ARI, WR)",1137,173,6,210,0,0,0,0,0,0,0,0,172.2,ARI
"DeSean Jackson (TB, WR)",1056,96,6,346,104,16,1,0,0,0,4,0,161.75,PHI
"Brandon Marshall (NYG, WR)",1014,146,3,226,3,2,0,0,0,1,2,0,137.20000000000002,MIA
"Jeremy Maclin (KC, WR)",964,115,10,273,36,3,0,0,0,0,1,0,175.5,PHI
"Pierre Garcon (SF, WR)",816,119,6,251,6,2,0,0,0,0,1,0,133.2,IND
"Kenny Britt (CLE, WR)",775,73,9,151,0,0,0,0,0,0,1,0,140.0,TEN
"Michael Crabtree (OAK, WR)",741,101,6,292,0,0,0,0,0,0,0,0,123.85,SF
"Danny Amendola (NE, WR)",689,123,3,363,81,7,0,0,0,0,3,0,110.25,STL
"Eddie Royal (CHI, WR)",627,105,3,361,78,7,0,0,0,0,4,0,95.25,DEN
"Jordy Nelson (GB, WR)",582,64,2,250,0,0,0,0,0,0,3,0,75.45,GB
"Dez Bryant (DAL, WR)",561,72,6,193,0,1,0,0,0,0,2,0,99.35,DAL
"Steve Smith (BAL, WR)",554,99,2,201,9,1,0,0,0,0,3,0,73.80000000000001,CAR
"Devin Hester (SEA, WR)",475,73,4,226,30,7,0,0,0,0,0,0,84.5,CHI
"Brandon Tate (BUF, WR)",432,46,3,151,62,5,0,0,0,0,1,0,71.4,NE
"Arrelious Benn (JAC, WR)",395,38,2,170,35,6,0,0,0,0,1,0,59.25,TB
"Emmanuel Sanders (DEN, WR)",376,50,2,71,0,0,0,0,0,0,2,0,52.6,PIT
"Darrius Heyward-Bey (PIT, WR)",366,65,1,106,48,4,0,0,0,0,1,0,51.9,OAK
"Andre Roberts (ATL, WR)",307,49,2,138,0,0,0,0,0,0,2,0,44.7,ARI
"Harry Douglas (TEN, WR)",294,53,1,124,-5,2,0,0,0,0,0,0,40.4,ATL
"Demaryius Thomas (DEN, WR)",283,39,2,139,1,2,0,0,0,0,3,0,39.9,DEN
"Golden Tate (DET, WR)",227,39,0,109,4,2,0,0,0,0,1,0,26.349999999999998,SEA
"Antonio Brown (PIT, WR)",167,20,0,113,0,0,0,0,0,0,1,0,18.7,PIT
"Ted Ginn (NO, WR)",163,35,1,38,11,2,0,0,0,0,1,0,24.400000000000002,SF
"Eric Decker (NYJ, WR)",106,8,1,24,0,0,0,0,0,0,3,0,12.100000000000001,DEN
"Julian Edelman (NE, WR)",86,14,0,99,14,2,0,0,0,0,1,0,9.75,NE
"Eric Weems (TEN, WR)",61,6,0,22,0,0,0,0,0,0,0,0,7.6,ATL
"Matthew Slater (NE, WR)",0,1,0,0,0,0,0,0,0,0,0,0,0.0,NE
