Player,Rec Yds,Rec Tar,Rec Tds,Rec YAC,Rush Yds,Rush Att,Rush Tds,Pass Yds,Pass Tds,Pass Att,Fumbles,Interceptions,Total Fantasy Pts,Team
"Demaryius Thomas (DEN, WR)",1430,142,14,707,0,0,0,0,0,0,1,0,225.0,DEN
"Dez Bryant (DAL, WR)",1249,159,13,550,1,1,0,0,0,0,3,0,197.0,DAL
"Brandon Marshall (NYG, WR)",1295,164,12,279,0,0,0,0,0,0,0,0,201.5,CHI
"Eric Decker (NYJ, WR)",1288,136,11,387,0,0,0,0,0,0,2,0,190.8,DEN
"A.J. Green (CIN, WR)",1426,178,11,390,0,0,0,0,0,0,1,0,206.6,CIN
"Larry Fitzgerald (ARI, WR)",954,135,10,333,8,2,0,0,0,1,1,0,154.20000000000002,ARI
"Marvin Jones (DET, WR)",712,80,10,243,65,8,0,0,0,0,0,0,137.7,CIN
"Josh Gordon (CLE, WR)",1646,159,9,675,88,5,0,0,0,0,0,0,227.4,CLE
"DeSean Jackson (TB, WR)",1332,126,9,528,2,3,0,0,0,0,1,0,185.39999999999998,PHI
"Eddie Royal (CHI, WR)",631,67,8,329,21,3,0,0,0,0,1,0,111.19999999999999,SD
"Antonio Brown (PIT, WR)",1438,165,8,559,4,7,0,15,0,1,1,0,190.20000000000002,PIT
"Jordy Nelson (GB, WR)",1314,127,8,420,0,0,0,0,0,0,0,0,179.4,GB
"Keenan Allen (SD, WR)",1046,104,8,398,0,0,0,0,0,0,2,0,148.6,SD
"Alshon Jeffery (PHI, WR)",1421,149,7,411,105,16,0,0,0,0,3,0,188.6,CHI
"Emmanuel Sanders (DEN, WR)",701,108,6,301,25,1,0,0,0,0,1,0,106.6,PIT
"Julian Edelman (NE, WR)",1056,151,6,485,11,2,0,0,0,0,5,0,132.7,NE
"Rueben Randle (CHI, WR)",611,78,6,198,0,0,0,0,0,0,3,0,91.1,NYG
"Kenny Stills (MIA, WR)",641,50,5,197,10,3,0,0,0,0,0,0,95.1,NO
"Doug Baldwin (SEA, WR)",778,73,5,219,6,2,0,0,0,0,0,0,108.39999999999999,SEA
"Terrance Williams (DAL, WR)",736,74,5,204,4,3,0,0,0,0,2,0,100.0,DAL
"Ted Ginn (NO, WR)",556,68,5,211,29,4,0,0,0,0,0,0,88.5,CAR
"Pierre Garcon (SF, WR)",1345,182,5,649,19,2,0,0,0,0,1,0,164.4,WAS
"Mike Wallace (BAL, WR)",930,140,5,283,33,3,0,0,0,0,0,0,126.3,MIA
"T.Y. Hilton (IND, WR)",1086,139,5,394,3,1,0,0,0,0,1,0,136.9,IND
"Golden Tate (DET, WR)",898,99,5,471,31,3,0,0,0,0,2,0,118.89999999999999,SEA
"Steve Smith (BAL, WR)",745,110,4,178,0,0,0,0,0,0,0,0,98.5,CAR
"Justin Hunter (PIT, WR)",354,42,4,126,0,0,0,0,0,0,0,0,59.4,TEN
"Tavon Austin (LA, WR)",418,69,4,229,151,9,1,0,0,1,4,0,78.89999999999999,STL
