Player,Rec Yds,Rec Tar,Rec Tds,Rec YAC,Rush Yds,Rush Att,Rush Tds,Pass Yds,Pass Tds,Pass Att,Fumbles,Interceptions,Total Fantasy Pts,Team
"Danny Amendola (NE, WR)",689,123,3,363,81,7,0,0,0,0,3,0,89.0,STL
"Eddie Royal (CHI, WR)",627,105,3,361,78,7,0,0,0,0,4,0,80.5,DEN
"Mike Wallace (BAL, WR)",1257,99,10,352,39,5,0,0,0,0,1,0,187.6,PIT
"DeSean Jackson (TB, WR)",1056,96,6,346,104,16,1,0,0,0,4,0,150.0,PHI
"Michael Crabtree (OAK, WR)",741,101,6,292,0,0,0,0,0,0,0,0,110.1,SF
"Jeremy Maclin (KC, WR)",964,115,10,273,36,3,0,0,0,0,1,0,158.0,PHI
"Pierre Garcon (SF, WR)",816,119,6,251,6,2,0,0,0,0,1,0,116.19999999999999,IND
"Jordy Nelson (GB, WR)",582,64,2,250,0,0,0,0,0,0,3,0,64.2,GB
"Brandon Marshall (NYG, WR)",1014,146,3,226,3,2,0,0,0,1,2,0,115.7,MIA
"Devin Hester (SEA, WR)",475,73,4,226,30,7,0,0,0,0,0,0,74.5,CHI
"Larry Fitzgerald (ARI, WR)",1137,173,6,210,0,0,0,0,0,0,0,0,149.7,ARI
"Steve Smith (BAL, WR)",554,99,2,201,9,1,0,0,0,0,3,0,62.30000000000001,CAR
"Dez Bryant (DAL, WR)",561,72,6,193,0,1,0,0,0,0,2,0,88.1,DAL
"Arrelious Benn (JAC, WR)",395,38,2,170,35,6,0,0,0,0,1,0,53.0,TB
"Kenny Britt (CLE, WR)",775,73,9,151,0,0,0,0,0,0,1,0,129.5,TEN
"Brandon Tate (BUF, WR)",432,46,3,151,62,5,0,0,0,0,1,0,65.4,NE
"Demaryius Thomas (DEN, WR)",283,39,2,139,1,2,0,0,0,0,3,0,34.4,DEN
"Andre Roberts (ATL, WR)",307,49,2,138,0,0,0,0,0,0,2,0,38.7,ARI
"Harry Douglas (TEN, WR)",294,53,1,124,-5,2,0,0,0,0,0,0,34.9,ATL
"Antonio Brown (PIT, WR)",167,20,0,113,0,0,0,0,0,0,1,0,14.7,PIT
"Golden Tate (DET, WR)",227,39,0,109,4,2,0,0,0,0,1,0,21.099999999999998,SEA
"Darrius Heyward-Bey (PIT, WR)",366,65,1,106,48,4,0,0,0,0,1,0,45.4,OAK
"Julian Edelman (NE, WR)",86,14,0,99,14,2,0,0,0,0,1,0,8.0,NE
"Emmanuel Sanders (DEN, WR)",376,50,2,71,0,0,0,0,0,0,2,0,45.6,PIT
"Ted Ginn (NO, WR)",163,35,1,38,11,2,0,0,0,0,1,0,21.400000000000002,SF
"Eric Decker (NYJ, WR)",106,8,1,24,0,0,0,0,0,0,3,0,10.600000000000001,DEN
"Eric Weems (TEN, WR)",61,6,0,22,0,0,0,0,0,0,0,0,6.1,ATL
"Matthew Slater (NE, WR)",0,1,0,0,0,0,0,0,0,0,0,0,0.0,NE
