Player,Rec Yds,Rec Tar,Rec Tds,Rec YAC,Rush Yds,Rush Att,Rush Tds,Pass Yds,Pass Tds,Pass Att,Fumbles,Interceptions,Total Fantasy Pts,Team
"Demaryius Thomas (DEN, WR)",1619,184,11,659,0,0,0,0,0,0,0,0,283.4,DEN
"Antonio Brown (PIT, WR)",1570,170,12,543,13,4,0,20,1,2,2,0,291.3,PIT
"Julio Jones (ATL, WR)",1593,163,6,539,1,1,0,0,0,0,2,0,243.4,ATL
"Jordy Nelson (GB, WR)",1519,151,13,496,0,0,0,0,0,0,0,0,278.9,GB
"Alshon Jeffery (PHI, WR)",1133,145,10,452,33,6,0,0,0,0,1,0,217.10000000000002,CHI
"Kelvin Benjamin (CAR, WR)",1008,145,9,178,0,0,0,0,0,0,1,0,189.3,CAR
"Jeremy Maclin (KC, WR)",1329,144,10,502,0,0,0,0,0,0,0,0,235.9,PHI
"Golden Tate (DET, WR)",1331,143,4,694,30,5,0,0,0,0,1,0,207.6,DET
"Emmanuel Sanders (DEN, WR)",1404,141,9,379,44,8,0,0,0,0,1,0,247.3,DEN
"Dez Bryant (DAL, WR)",1320,136,16,436,0,0,0,0,0,0,0,0,272.0,DAL
"Julian Edelman (NE, WR)",972,134,4,420,94,10,0,0,0,0,3,0,170.6,NE
"Steve Smith (BAL, WR)",1065,134,6,415,0,0,0,0,0,0,1,0,180.0,BAL
"T.Y. Hilton (IND, WR)",1345,131,7,366,20,2,0,0,0,0,3,0,213.5,IND
"Odell Beckham (NYG, WR)",1305,130,12,486,35,7,0,0,0,1,1,0,249.5,NYG
"Sammy Watkins (BUF, WR)",982,128,6,343,8,2,0,0,0,0,1,0,165.5,BUF
"Randall Cobb (GB, WR)",1287,127,12,584,37,12,0,0,0,0,3,0,243.89999999999998,GB
"Rueben Randle (CHI, WR)",938,127,3,240,0,0,0,0,0,0,0,0,147.3,NYG
"DeAndre Hopkins (HOU, WR)",1210,127,6,373,0,0,0,0,0,0,2,0,191.0,HOU
"Mike Evans (TB, WR)",1051,123,12,177,0,0,0,0,0,0,0,0,211.1,TB
"Keenan Allen (SD, WR)",783,121,4,303,0,0,0,0,0,0,2,0,136.8,SD
"Mike Wallace (BAL, WR)",862,115,10,219,16,4,0,0,0,1,2,0,177.29999999999998,MIA
"Eric Decker (NYJ, WR)",962,114,5,308,0,0,0,0,0,0,0,0,163.2,NYJ
"Jarvis Landry (MIA, WR)",755,112,5,406,-4,2,0,0,0,0,7,0,133.1,MIA
"Michael Crabtree (OAK, WR)",698,108,4,262,4,1,0,0,0,0,0,0,128.2,SF
"Brandon Marshall (NYG, WR)",721,106,8,224,0,0,0,0,0,0,1,0,148.6,CHI
"Pierre Garcon (SF, WR)",752,105,3,333,0,0,0,0,0,1,0,0,127.2,WAS
"A.J. Green (CIN, WR)",959,105,6,288,2,2,0,0,0,0,2,0,158.6,CIN
"Robert Woods (LA, WR)",699,104,5,184,0,0,0,0,0,0,1,0,130.4,BUF
"Larry Fitzgerald (ARI, WR)",784,103,2,335,0,0,0,0,0,0,1,0,119.9,ARI
"John Brown (ARI, WR)",696,103,5,180,-6,3,0,0,0,0,0,0,123.0,ARI
"Jordan Matthews (PHI, WR)",872,103,8,377,0,0,0,0,0,0,0,0,168.7,PHI
"Andre Holmes (BUF, WR)",693,99,4,187,0,0,0,0,0,0,0,0,116.8,OAK
"Mohamed Sanu (ATL, WR)",774,98,5,327,51,7,0,79,1,3,0,0,147.5,CIN
"Doug Baldwin (SEA, WR)",825,98,3,314,8,1,0,0,0,0,0,0,134.3,SEA
"Allen Hurns (JAC, WR)",677,97,6,207,0,0,0,0,0,0,0,0,129.2,JAC
"DeSean Jackson (TB, WR)",1169,95,6,513,7,4,0,0,0,0,0,0,181.6,WAS
"Kendall Wright (CHI, WR)",715,93,6,363,54,4,0,0,0,0,1,0,139.4,TEN
"Torrey Smith (PHI, WR)",767,92,11,169,0,0,0,0,0,0,0,0,167.2,BAL
"Eddie Royal (CHI, WR)",778,91,7,354,14,3,0,0,0,0,1,0,150.20000000000002,SD
"Kenny Stills (MIA, WR)",931,83,3,207,-2,1,0,0,0,0,1,0,140.4,NO
"Kenny Britt (CLE, WR)",748,83,3,188,14,2,0,0,0,0,0,0,118.2,STL
"Markus Wheaton (CHI, WR)",627,82,2,144,19,4,0,0,0,0,0,0,101.60000000000001,PIT
"Allen Robinson (JAC, WR)",548,81,2,158,0,0,0,0,0,0,0,0,90.8,JAC
"Jeremy Kerley (SF, WR)",409,75,1,150,86,4,0,0,0,1,1,0,72.5,NYJ
"Harry Douglas (TEN, WR)",556,74,2,238,0,0,0,0,0,0,0,0,93.1,ATL
"Taylor Gabriel (ATL, WR)",633,74,1,261,-2,2,0,0,0,0,0,0,88.1,CLE
"Andre Roberts (ATL, WR)",453,73,2,204,21,2,0,0,0,0,4,0,69.39999999999999,WAS
"Brandin Cooks (NE, WR)",550,69,3,170,73,7,1,0,0,0,1,0,110.8,NO
"Jermaine Kearse (SEA, WR)",537,69,1,206,15,2,0,17,0,1,0,0,80.2,SEA
"Marqise Lee (JAC, WR)",422,68,1,190,9,3,0,0,0,0,0,0,67.60000000000001,JAC
"Cordarrelle Patterson (OAK, WR)",384,67,1,164,117,10,1,0,0,0,1,0,76.6,MIN
"Terrance Williams (DAL, WR)",633,66,8,132,0,0,0,0,0,0,0,0,130.3,DAL
"Justin Hunter (PIT, WR)",458,66,2,167,0,0,0,0,0,0,0,0,71.3,TEN
"Davante Adams (GB, WR)",446,66,3,165,0,0,0,0,0,0,0,0,81.6,GB
"Jarius Wright (MIN, WR)",588,62,2,327,71,5,0,0,0,0,0,0,98.89999999999999,MIN
"Chris Hogan (NE, WR)",426,61,4,180,0,0,0,0,0,0,2,0,83.1,BUF
"Devin Hester (SEA, WR)",504,59,2,258,36,6,1,0,0,0,2,0,87.0,ATL
"Charles Johnson (CAR, WR)",475,59,2,170,-11,1,0,0,0,0,1,0,71.9,MIN
"Donte Moncrief (IND, WR)",444,49,3,208,17,4,0,0,0,0,0,0,80.10000000000001,IND
"Cole Beasley (DAL, WR)",420,49,4,248,0,0,0,0,0,0,2,0,80.5,DAL
