Player,Rec Yds,Rec Tar,Rec Tds,Rec YAC,Rush Yds,Rush Att,Rush Tds,Pass Yds,Pass Tds,Pass Att,Fumbles,Interceptions,Total Fantasy Pts,Team
"Julio Jones (ATL, WR)",1871,203,8,641,0,0,0,0,0,0,3,0,365.1,ATL
"Antonio Brown (PIT, WR)",1834,193,10,587,28,3,0,0,0,0,3,0,376.2,PIT
"DeAndre Hopkins (HOU, WR)",1521,191,11,231,0,0,0,0,0,0,1,0,327.1,HOU
"Brandon Marshall (NYG, WR)",1502,173,14,442,0,0,0,0,0,0,3,0,337.2,NYJ
"Odell Beckham (NYG, WR)",1449,158,13,589,3,1,0,0,0,0,2,0,315.2,NYG
"Allen Robinson (JAC, WR)",1400,151,14,356,0,0,0,0,0,0,0,0,304.0,JAC
"Demaryius Thomas (DEN, WR)",1304,177,6,463,0,0,0,0,0,0,2,0,267.4,DEN
"A.J. Green (CIN, WR)",1297,132,10,336,0,0,0,0,0,0,1,0,273.7,CIN
"Larry Fitzgerald (ARI, WR)",1215,146,9,462,0,0,0,0,0,0,3,0,278.5,ARI
"Mike Evans (TB, WR)",1208,148,3,234,0,0,0,0,0,0,1,0,210.8,TB
"Jarvis Landry (MIA, WR)",1159,167,4,538,111,17,1,9,0,1,1,0,266.0,MIA
"Brandin Cooks (NE, WR)",1140,129,9,446,18,8,0,0,0,0,1,0,251.8,NO
"Emmanuel Sanders (DEN, WR)",1135,136,6,387,29,3,0,0,0,0,2,0,224.4,DEN
"T.Y. Hilton (IND, WR)",1124,134,5,381,0,0,0,0,0,0,1,0,209.4,IND
"Jeremy Maclin (KC, WR)",1088,124,8,354,11,4,0,0,0,0,2,0,240.9,KC
"Amari Cooper (OAK, WR)",1070,130,6,373,-3,3,0,0,0,0,1,0,212.7,OAK
"Doug Baldwin (SEA, WR)",1069,103,14,442,0,0,0,0,0,0,1,0,266.9,SEA
"Sammy Watkins (BUF, WR)",1047,96,9,179,1,1,0,0,0,0,0,0,218.79999999999998,BUF
"Allen Hurns (JAC, WR)",1030,105,10,369,0,0,0,0,0,0,2,0,223.0,JAC
"Eric Decker (NYJ, WR)",1027,132,12,214,0,0,0,0,0,0,1,0,252.7,NYJ
"John Brown (ARI, WR)",1003,101,7,324,22,3,0,0,0,0,1,0,207.5,ARI
"Jordan Matthews (PHI, WR)",997,128,8,414,0,0,0,0,0,0,2,0,228.7,PHI
"Willie Snead (NO, WR)",990,102,3,344,0,0,0,0,0,0,3,0,181.0,NO
"Travis Benjamin (SD, WR)",966,125,5,354,12,4,0,0,0,0,3,0,189.79999999999998,CLE
"Kamar Aiken (IND, WR)",944,127,5,211,0,0,0,0,0,0,1,0,197.4,BAL
"Michael Crabtree (OAK, WR)",922,146,9,264,0,0,0,0,0,0,1,0,229.2,OAK
"Terrance Williams (DAL, WR)",840,93,3,275,0,0,0,0,0,0,0,0,154.0,DAL
"Randall Cobb (GB, WR)",829,129,6,436,50,13,0,0,0,0,1,0,200.9,GB
"Marvin Jones (DET, WR)",816,103,4,283,33,5,0,0,0,0,0,0,173.9,CIN
"Golden Tate (DET, WR)",813,129,6,526,41,6,0,0,0,0,1,0,209.4,DET
"Alshon Jeffery (PHI, WR)",807,94,4,175,0,0,0,0,0,0,0,0,158.7,CHI
"Rueben Randle (CHI, WR)",798,90,8,202,0,0,0,0,0,0,0,0,184.8,NYG
"Pierre Garcon (SF, WR)",777,111,6,165,0,0,0,0,0,0,0,0,185.7,WAS
"Martavis Bryant (PIT, WR)",765,92,6,330,37,5,1,0,0,0,1,0,170.2,PIT
"Markus Wheaton (CHI, WR)",749,79,5,158,0,0,0,0,0,0,0,0,148.9,PIT
"Ted Ginn (NO, WR)",739,97,10,241,60,4,0,0,0,0,0,0,183.9,CAR
"Donte Moncrief (IND, WR)",733,105,6,267,0,0,0,0,0,0,0,0,173.3,IND
"Keenan Allen (SD, WR)",725,89,4,236,0,0,0,0,0,0,1,0,161.5,SD
"Stefon Diggs (MIN, WR)",720,84,4,292,13,3,0,0,0,0,2,0,145.3,MIN
"Julian Edelman (NE, WR)",692,88,7,314,23,3,0,0,0,0,1,0,172.5,NE
"Jermaine Kearse (SEA, WR)",685,68,5,228,0,0,0,0,0,0,1,0,145.5,SEA
"Kenny Britt (CLE, WR)",681,72,3,130,0,0,0,0,0,0,0,0,122.1,STL
"Steve Smith (BAL, WR)",670,73,3,243,0,0,0,0,0,0,0,0,131.0,BAL
"Tyler Lockett (SEA, WR)",664,69,6,249,20,5,0,0,0,0,1,0,153.4,SEA
"Torrey Smith (PHI, WR)",663,62,4,213,0,0,0,0,0,0,0,0,123.3,SF
"Rishard Matthews (TEN, WR)",662,61,4,230,4,1,0,0,0,0,0,0,133.6,MIA
"Danny Amendola (NE, WR)",648,87,3,264,11,2,0,36,0,1,1,0,147.9,NE
"Jamison Crowder (WAS, WR)",604,78,2,340,2,2,0,0,0,1,4,0,123.6,WAS
"Robert Woods (LA, WR)",552,80,3,150,0,1,0,0,0,0,2,0,116.2,BUF
"Dorial Green-Beckham (PHI, WR)",549,67,4,144,0,0,0,0,0,0,0,0,110.9,TEN
"Cole Beasley (DAL, WR)",536,75,5,317,0,0,0,0,0,0,2,0,131.6,DAL
"DeSean Jackson (TB, WR)",528,49,4,157,0,0,0,0,0,0,1,0,104.8,WAS
"DeVante Parker (MIA, WR)",494,50,3,103,0,0,0,0,0,0,0,0,93.4,MIA
"Dontrelle Inman (SD, WR)",486,63,3,187,0,0,0,0,0,0,2,0,97.6,SD
"Davante Adams (GB, WR)",483,94,1,136,0,0,0,0,0,0,0,0,104.3,GB
"Seth Roberts (OAK, WR)",480,55,5,130,0,0,0,0,0,0,0,0,110.0,OAK
"Devin Funchess (CAR, WR)",473,63,5,112,0,0,0,0,0,0,1,0,106.3,CAR
"Mike Wallace (BAL, WR)",473,72,2,169,6,1,0,0,0,0,0,0,98.89999999999999,MIN
"Tavon Austin (LA, WR)",473,87,5,371,434,52,4,0,0,0,2,0,192.70000000000002,STL
"Brandon Coleman (NO, WR)",454,49,2,126,0,0,0,0,0,0,0,0,87.4,NO
