Player,Rec Yds,Rec Tar,Rec Tds,Rec YAC,Rush Yds,Rush Att,Rush Tds,Pass Yds,Pass Tds,Pass Att,Fumbles,Interceptions,Total Fantasy Pts,Team
"Eric Decker (NYJ, WR)",1064,122,13,267,0,0,0,0,0,0,0,0,184.4,DEN
"Dez Bryant (DAL, WR)",1357,135,12,438,-5,2,0,0,0,0,5,0,197.2,DAL
"Brandon Marshall (NYG, WR)",1508,192,11,339,-2,1,0,0,0,0,2,0,212.60000000000002,CHI
"A.J. Green (CIN, WR)",1350,164,11,361,38,4,0,0,0,0,2,0,200.8,CIN
"Demaryius Thomas (DEN, WR)",1442,141,10,567,0,0,0,0,0,0,3,0,198.2,DEN
"Julio Jones (ATL, WR)",1198,128,10,511,30,6,0,0,0,0,0,0,182.8,ATL
"Michael Crabtree (OAK, WR)",1105,127,9,544,8,1,0,0,0,0,0,0,165.3,SF
"Mike Wallace (BAL, WR)",838,119,8,268,7,5,0,0,0,0,2,0,128.5,PIT
"Torrey Smith (PHI, WR)",855,110,8,211,9,3,0,0,0,0,0,0,134.4,BAL
"Randall Cobb (GB, WR)",954,104,8,456,132,10,0,0,0,0,4,0,148.6,GB
"Jordy Nelson (GB, WR)",745,73,7,251,0,0,0,0,0,0,0,0,116.5,GB
"Jeremy Maclin (KC, WR)",857,122,7,253,0,0,0,0,0,0,1,0,125.7,PHI
"Golden Tate (DET, WR)",682,67,7,258,20,3,0,23,1,1,1,0,114.2,SEA
"T.Y. Hilton (IND, WR)",861,90,7,378,29,5,0,0,0,1,1,0,129.0,IND
"Antonio Brown (PIT, WR)",787,106,5,353,24,7,0,0,0,2,4,1,101.10000000000001,PIT
"Justin Blackmon (JAC, WR)",865,132,5,284,23,2,0,0,0,0,1,0,116.8,JAC
"Josh Gordon (CLE, WR)",805,95,5,331,0,0,0,0,0,0,1,0,108.5,CLE
"Darrius Heyward-Bey (PIT, WR)",606,80,5,230,16,2,0,0,0,0,0,0,92.19999999999999,OAK
"Andre Roberts (ATL, WR)",759,114,5,221,29,4,0,0,0,0,1,0,106.80000000000001,ARI
"Kendall Wright (CHI, WR)",626,104,4,314,4,1,0,0,0,0,1,0,85.0,TEN
"Pierre Garcon (SF, WR)",644,68,4,313,2,1,0,0,0,0,0,0,88.60000000000001,WAS
"Steve Smith (BAL, WR)",1174,138,4,268,27,3,0,0,0,0,1,0,142.1,CAR
"Mohamed Sanu (ATL, WR)",154,25,4,71,15,5,0,73,1,1,0,0,46.9,CIN
"Larry Fitzgerald (ARI, WR)",798,156,4,282,0,0,0,0,0,0,0,0,103.8,ARI
