Player,Rec Yds,Rec Tar,Rec Tds,Rec YAC,Rush Yds,Rush Att,Rush Tds,Pass Yds,Pass Tds,Pass Att,Fumbles,Interceptions,Total Fantasy Pts,Team
"Alfred Morris (DAL, RB)",77,16,0,64,1606,335,13,0,0,0,4,0,238.29999999999998,WAS
"Marshawn Lynch (OAK, RB)",196,30,1,190,1590,315,11,0,0,0,5,0,240.6,SEA
"Doug Martin (TB, RB)",472,70,1,424,1454,319,11,0,0,0,1,0,262.6,TB
"C.J. Spiller (KC, RB)",459,57,2,502,1244,207,6,0,0,0,3,0,212.3,BUF
"Frank Gore (IND, RB)",234,36,1,221,1212,259,8,0,0,0,3,0,192.6,SF
"Matt Forte (NYJ, RB)",340,60,1,294,1094,248,5,0,0,0,2,0,175.4,CHI
"LeSean McCoy (BUF, RB)",373,67,3,470,840,200,2,0,0,0,4,0,143.3,PHI
"Darren McFadden (DAL, RB)",258,63,1,246,707,216,2,0,0,0,2,0,110.5,OAK
"Ryan Mathews (PHI, RB)",252,56,0,334,707,184,1,0,0,0,2,0,97.9,SD
"DeMarco Murray (TEN, RB)",247,41,0,237,663,161,4,0,0,0,3,0,109.0,DAL
"Mark Ingram (NO, RB)",29,10,0,32,602,156,5,0,0,0,0,0,93.1,NO
"Bernard Pierce (DEN, RB)",47,11,0,43,532,108,1,0,0,0,0,0,63.900000000000006,BAL
"Daryl Richardson (JAC, RB)",163,36,0,187,475,98,0,0,0,0,3,0,57.8,STL
"Bilal Powell (NYJ, RB)",140,36,0,118,437,110,4,0,0,0,0,0,81.7,NYJ
"Jacquizz Rodgers (TB, RB)",402,59,1,429,362,94,1,0,0,0,0,0,88.4,ATL
"Robert Turbin (IND, RB)",181,23,0,127,354,80,0,0,0,0,0,0,53.5,SEA
"Jonathan Stewart (CAR, RB)",157,23,1,173,336,93,1,0,0,0,2,0,57.3,CAR
"Danny Woodhead (BAL, RB)",446,55,3,369,291,75,4,0,0,0,1,0,113.7,NE
"Brandon Bolden (NE, RB)",11,2,0,10,274,56,2,0,0,0,0,0,40.5,NE
"Cedric Peerman (CIN, RB)",85,9,0,76,258,36,1,0,0,0,0,0,40.3,CIN
"Shane Vereen (NYG, RB)",149,13,1,140,251,62,3,0,0,0,1,0,62.0,NE
"Lamar Miller (HOU, RB)",45,8,0,40,250,51,1,0,0,0,0,0,35.5,MIA
"Darren Sproles (PHI, RB)",667,104,7,660,244,48,1,0,0,0,0,0,139.1,NO
"Shaun Draughn (NYG, RB)",158,30,0,137,233,59,2,0,0,0,2,0,47.1,KC
"Chris Ivory (JAC, RB)",15,3,0,28,217,40,2,0,0,0,0,0,35.2,NO
"DuJuan Harris (SF, RB)",17,2,0,20,157,34,2,0,0,0,0,0,29.4,GB
"Lance Dunbar (LA, RB)",33,12,0,24,75,21,0,0,0,0,1,0,8.8,DAL
"Dion Lewis (NE, RB)",24,2,0,29,69,13,1,0,0,0,0,0,15.3,PHI
"Taiwan Jones (OAK, RB)",11,2,0,6,21,6,0,0,0,0,1,0,1.2000000000000002,OAK
"Travaris Cadet (NO, RB)",44,8,0,51,5,1,0,0,0,0,1,0,2.9000000000000004,NO
"Patrick DiMarco (BUF, RB)",0,1,0,0,0,0,0,0,0,0,0,0,0.0,KC
