Player,Rec Yds,Rec Tar,Rec Tds,Rec YAC,Rush Yds,Rush Att,Rush Tds,Pass Yds,Pass Tds,Pass Att,Fumbles,Interceptions,Total Fantasy Pts,Team
"Marshawn Lynch (OAK, RB)",367,48,4,390,1310,281,13,0,0,0,3,0,272.95,SEA
"DeMarco Murray (TEN, RB)",416,64,0,476,1845,393,13,0,0,0,5,0,308.35,DAL
"Jeremy Hill (CIN, RB)",209,30,0,217,1077,206,9,0,0,0,5,0,179.1,CIN
"Mark Ingram (NO, RB)",145,36,0,136,964,226,9,0,0,0,3,0,166.15,NO
"Eddie Lacy (SEA, RB)",427,55,4,432,1139,246,9,0,0,0,3,0,239.10000000000002,GB
"Lamar Miller (HOU, RB)",278,52,1,235,1099,216,8,0,0,0,2,0,197.2,MIA
"Le'Veon Bell (PIT, RB)",798,101,3,765,1355,285,8,0,0,0,0,0,301.05,PIT
"Isaiah Crowell (CLE, RB)",87,14,0,63,607,148,8,0,0,0,3,0,113.65,CLE
"C.J. Anderson (DEN, RB)",324,44,2,291,849,179,8,0,0,0,1,0,183.8,DEN
"Alfred Morris (DAL, RB)",155,26,0,144,1074,265,8,0,0,0,2,0,171.15,WAS
"Andre Williams (SD, RB)",130,37,0,147,720,216,7,0,0,0,1,0,129.5,NYG
"Knile Davis (PIT, RB)",147,24,1,153,463,134,6,0,0,0,4,0,99.0,KC
"Darren Sproles (PHI, RB)",387,62,0,404,329,57,6,0,0,0,4,0,109.6,PHI
"Matt Forte (NYJ, RB)",808,130,4,750,1038,266,6,0,0,0,2,0,266.1,CHI
"Chris Ivory (JAC, RB)",123,27,1,122,820,198,6,0,0,0,2,0,136.8,NYJ
"Giovani Bernard (CIN, RB)",293,51,1,315,672,166,5,0,0,0,0,0,141.5,CIN
"LeSean McCoy (BUF, RB)",155,39,0,172,1266,313,5,0,0,0,4,0,171.6,PHI
"Carlos Hyde (SF, RB)",68,16,0,60,333,83,4,0,0,0,1,0,65.1,SF
"Frank Gore (IND, RB)",111,19,1,94,1103,255,4,0,0,0,2,0,150.15,SF
"Lorenzo Taliaferro (BAL, RB)",114,10,0,94,292,68,4,0,0,0,1,0,64.6,BAL
"Terrance West (BAL, RB)",64,13,1,56,673,171,4,0,0,0,2,0,102.45,CLE
"Branden Oliver (SD, RB)",271,45,1,329,582,160,3,0,0,0,0,0,118.30000000000001,SD
"Jonathan Stewart (CAR, RB)",181,31,1,209,812,176,3,0,0,0,2,0,125.55000000000001,CAR
"Benny Cunningham (CHI, RB)",352,53,1,309,244,66,3,0,0,0,3,0,88.85,STL
"Ryan Mathews (PHI, RB)",69,10,0,61,328,75,3,0,0,0,1,0,57.949999999999996,SD
"Andre Ellington (ARI, RB)",395,64,2,352,660,201,3,0,0,0,2,0,143.0,ARI
"Juwan Thompson (DEN, RB)",25,7,0,21,272,54,3,0,0,0,1,0,46.7,DEN
"Bishop Sankey (MIN, RB)",133,24,0,148,572,153,2,0,0,0,2,0,83.0,TEN
"Darren McFadden (DAL, RB)",212,56,0,257,534,155,2,0,0,1,1,0,93.6,OAK
"Shane Vereen (NYG, RB)",447,78,3,384,395,97,2,0,0,0,0,0,127.45,NE
"Bernard Pierce (DEN, RB)",13,6,0,10,363,93,2,0,0,0,1,0,48.099999999999994,BAL
"Doug Martin (TB, RB)",64,20,0,63,494,135,2,0,0,0,0,0,71.05,TB
"Latavius Murray (MIN, RB)",143,23,0,153,424,82,2,0,0,0,1,0,70.95,OAK
"Alfred Blue (HOU, RB)",113,18,1,75,528,169,2,0,0,0,0,0,85.85,HOU
"Storm Johnson (MIA, RB)",-4,1,0,0,86,29,2,0,0,0,0,0,20.45,JAC
"Bilal Powell (NYJ, RB)",92,15,0,96,141,33,1,0,0,0,0,0,32.05,NYJ
"Devonta Freeman (ATL, RB)",225,38,1,161,248,65,1,0,0,0,1,0,64.8,ATL
"Charles Sims (TB, RB)",190,27,0,197,185,66,1,0,0,0,2,0,44.25,TB
"Orleans Darkwa (NYG, RB)",48,6,0,41,23,9,1,0,0,0,0,0,14.35,NYG
"Rex Burkhead (NE, RB)",49,10,0,39,27,9,1,0,0,0,0,0,15.350000000000001,CIN
"Fozzy Whittaker (CAR, RB)",60,6,1,78,145,32,1,0,0,0,0,0,33.75,CAR
"Brandon Bolden (NE, RB)",8,6,0,11,98,29,1,0,0,0,0,0,17.1,NE
"Jacquizz Rodgers (TB, RB)",173,40,1,185,217,58,1,0,0,0,1,0,56.25,ATL
"Joe Banyard (BUF, RB)",62,11,0,71,88,21,0,0,0,0,0,0,17.25,MIN
"Jerick McKinnon (MIN, RB)",135,41,0,173,538,113,0,0,0,0,0,0,74.05,MIN
"Lance Dunbar (LA, RB)",217,22,0,196,99,29,0,0,0,0,0,0,36.1,DAL
"Charcandrick West (KC, RB)",0,2,0,0,0,0,0,0,0,0,0,0,0.0,KC
"Patrick DiMarco (BUF, RB)",62,14,1,45,0,0,0,0,0,0,0,0,14.45,ATL
"Antonio Andrews (TEN, RB)",11,2,0,9,0,0,0,0,0,0,0,0,1.6,TEN
"Damien Williams (MIA, RB)",187,27,1,143,122,36,0,0,0,0,0,0,42.15,MIA
"DuJuan Harris (SF, RB)",11,2,0,10,64,16,0,0,0,0,0,0,7.75,GB
"Shaun Draughn (NYG, RB)",0,0,0,0,19,10,0,0,0,0,0,0,1.9,SD
"Ka'Deem Carey (CHI, RB)",57,6,0,36,158,36,0,0,0,0,0,0,22.75,CHI
