Player,Rec Yds,Rec Tar,Rec Tds,Rec YAC,Rush Yds,Rush Att,Rush Tds,Pass Yds,Pass Tds,Pass Att,Fumbles,Interceptions,Total Fantasy Pts,Team
"Matt Forte (NYJ, RB)",547,70,3,437,1069,237,6,0,0,0,3,0,222.35000000000002,CHI
"Darren McFadden (DAL, RB)",507,61,3,521,1157,223,7,0,0,1,4,0,230.15,OAK
"LeSean McCoy (BUF, RB)",592,90,2,690,1080,207,7,0,0,0,2,0,236.7,PHI
"Frank Gore (IND, RB)",452,72,2,438,853,203,3,0,0,0,5,0,162.0,SF
"Marshawn Lynch (OAK, RB)",145,28,0,142,737,202,6,0,0,0,4,0,121.69999999999999,SEA
"Jonathan Stewart (CAR, RB)",103,14,1,67,770,178,2,0,0,0,4,0,99.3,CAR
"Ryan Mathews (PHI, RB)",145,26,0,194,675,157,7,0,0,0,5,0,119.5,SD
"Tim Hightower (SF, RB)",136,42,0,136,736,153,5,0,0,0,5,0,112.44999999999999,ARI
"Chris Ivory (JAC, RB)",17,1,0,13,716,137,5,0,0,0,4,0,95.55,NO
"Danny Woodhead (BAL, RB)",379,44,1,319,547,97,5,0,0,0,1,0,135.1,NE
"C.J. Spiller (KC, RB)",157,32,1,158,283,74,0,0,0,0,5,0,46.0,BUF
"Darren Sproles (PHI, RB)",520,75,2,483,270,51,0,0,0,0,3,0,99.75,SD
"Cedric Peerman (CIN, RB)",11,3,0,4,1,2,0,0,0,0,0,0,1.4500000000000002,CIN
