Player,Rec Yds,Rec Tar,Rec Tds,Rec YAC,Rush Yds,Rush Att,Rush Tds,Pass Yds,Pass Tds,Pass Att,Fumbles,Interceptions,Total Fantasy Pts,Team
"Marshawn Lynch (OAK, RB)",212,41,1,221,1204,285,12,0,0,2,3,0,220.60000000000002,SEA
"Frank Gore (IND, RB)",114,31,0,102,1211,282,8,0,0,0,2,0,180.75,SF
"LeSean McCoy (BUF, RB)",315,69,3,381,1309,273,17,0,0,0,1,0,292.4,PHI
"Ryan Mathews (PHI, RB)",455,59,0,441,1091,222,6,0,0,0,5,0,193.1,SD
"Matt Forte (NYJ, RB)",490,76,1,424,997,203,3,0,0,1,2,0,181.7,CHI
"DeMarco Murray (TEN, RB)",183,35,0,219,895,163,2,0,0,0,1,0,124.3,DAL
"Jonathan Stewart (CAR, RB)",413,61,1,478,761,142,4,0,0,0,1,0,157.14999999999998,CAR
"Mark Ingram (NO, RB)",46,13,0,40,478,123,5,0,0,0,1,0,83.15,NO
"Darren McFadden (DAL, RB)",154,24,1,155,614,113,4,0,0,0,1,0,109.8,OAK
"C.J. Spiller (KC, RB)",269,53,2,224,561,107,4,0,0,0,2,0,124.75,BUF
"Darren Sproles (PHI, RB)",710,111,7,717,604,88,2,0,0,0,0,0,206.9,NO
"Tim Hightower (SF, RB)",78,15,1,79,299,83,1,0,0,0,0,0,52.2,WAS
"Chris Ivory (JAC, RB)",0,1,0,0,374,79,1,0,0,0,0,0,43.4,NO
"Danny Woodhead (BAL, RB)",157,31,0,119,351,77,1,0,0,0,0,0,61.3,NE
"Jacquizz Rodgers (TB, RB)",188,27,1,128,205,57,1,0,0,0,1,0,54.55,ATL
"Dion Lewis (NE, RB)",-3,1,0,5,102,23,1,0,0,0,1,0,14.149999999999999,PHI
"Taiwan Jones (OAK, RB)",25,3,0,31,73,16,0,0,0,0,0,0,10.3,OAK
"Shane Vereen (NYG, RB)",0,0,0,0,57,15,1,0,0,0,0,0,11.7,NE
"Bilal Powell (NYJ, RB)",7,1,0,2,21,13,0,0,0,0,1,0,1.0499999999999998,NYJ
"DuJuan Harris (SF, RB)",4,2,0,7,42,9,0,0,0,0,0,0,4.8500000000000005,JAC
"Cedric Peerman (CIN, RB)",0,1,0,0,15,3,0,0,0,0,0,0,1.5,CIN
