Player,Rec Yds,Rec Tar,Rec Tds,Rec YAC,Rush Yds,Rush Att,Rush Tds,Pass Yds,Pass Tds,Pass Att,Fumbles,Interceptions,Total Fantasy Pts,Team
"Doug Martin (TB, RB)",271,44,1,231,1402,288,6,0,0,0,5,0,232.29999999999998,TB
"Todd Gurley (LA, RB)",188,26,0,212,1108,229,10,0,0,0,3,0,204.6,STL
"Darren McFadden (DAL, RB)",328,53,0,300,1089,239,3,0,0,1,3,0,193.7,DAL
"Chris Ivory (JAC, RB)",217,37,1,271,1070,247,7,0,0,0,4,0,198.7,NYJ
"Latavius Murray (MIN, RB)",232,53,0,242,1066,267,6,0,0,0,5,0,196.8,OAK
"Devonta Freeman (ATL, RB)",578,97,3,432,1061,264,11,0,0,0,3,0,314.9,ATL
"Jonathan Stewart (CAR, RB)",99,21,1,112,989,242,6,0,0,0,3,0,160.8,CAR
"Frank Gore (IND, RB)",267,58,1,273,967,260,6,0,0,0,4,0,191.4,IND
"Matt Forte (NYJ, RB)",389,58,3,343,898,218,4,0,0,0,1,0,212.7,CHI
"LeSean McCoy (BUF, RB)",292,49,2,286,895,203,3,0,0,0,2,0,176.7,BUF
"Lamar Miller (HOU, RB)",397,57,2,416,872,194,8,0,0,0,1,0,231.9,MIA
"Thomas Rawls (SEA, RB)",76,11,1,76,830,147,4,0,0,0,1,0,127.6,SEA
"Jeremy Hill (CIN, RB)",79,19,1,87,794,223,11,0,0,0,3,0,168.3,CIN
"Mark Ingram (NO, RB)",397,59,0,437,768,164,6,0,0,0,2,0,197.5,NO
"Alfred Morris (DAL, RB)",55,13,0,42,763,202,1,0,0,0,0,0,97.8,WAS
"Eddie Lacy (SEA, RB)",188,28,2,213,758,187,3,0,0,0,4,0,136.6,GB
"T.J. Yeldon (JAC, RB)",279,46,1,298,740,182,2,0,0,0,0,0,155.9,JAC
"Giovani Bernard (CIN, RB)",472,66,0,456,730,154,2,0,0,0,1,0,179.2,CIN
"C.J. Anderson (DEN, RB)",183,36,0,149,720,152,5,0,0,0,2,0,141.3,DEN
"Isaiah Crowell (CLE, RB)",182,22,1,228,706,185,4,0,0,0,0,0,137.8,CLE
"DeMarco Murray (TEN, RB)",322,55,1,347,699,194,6,0,0,0,3,0,182.10000000000002,PHI
"Alfred Blue (HOU, RB)",109,16,1,68,698,183,2,0,0,0,2,0,109.69999999999999,HOU
"Melvin Gordon (SD, RB)",192,37,0,256,641,184,0,0,0,0,6,0,104.3,SD
"Charcandrick West (KC, RB)",214,34,1,232,634,160,4,0,0,0,1,0,132.8,KC
"Ameer Abdullah (DET, RB)",183,38,1,203,598,143,2,0,0,0,5,0,111.1,DET
"David Johnson (ARI, RB)",457,57,4,335,581,125,8,0,0,0,4,0,203.8,ARI
"Le'Veon Bell (PIT, RB)",136,26,0,139,556,113,3,0,0,0,0,0,111.2,PIT
"Ryan Mathews (PHI, RB)",146,28,1,147,539,108,6,0,0,0,3,0,124.5,PHI
"Jeremy Langford (CHI, RB)",279,42,1,228,537,148,6,0,0,0,0,0,145.6,CHI
"Charles Sims (TB, RB)",561,70,4,458,529,107,0,0,0,0,2,0,180.0,TB
"Antonio Andrews (TEN, RB)",174,29,0,161,520,143,3,41,1,1,1,0,111.4,TEN
"Javorius Allen (BAL, RB)",353,62,2,287,516,138,1,0,0,0,2,0,145.9,BAL
"Matt Jones (WAS, RB)",304,25,1,266,490,144,3,0,0,0,5,0,112.4,WAS
"Carlos Hyde (SF, RB)",53,15,0,61,470,116,3,0,0,0,2,0,77.3,SF
"Marshawn Lynch (OAK, RB)",80,21,0,87,417,111,3,0,0,0,0,0,80.7,SEA
"Spencer Ware (KC, RB)",5,6,0,12,403,72,6,0,0,0,0,0,82.8,KC
"Tevin Coleman (ATL, RB)",14,11,0,11,392,87,1,0,0,0,3,0,42.6,ATL
"Duke Johnson (CLE, RB)",534,74,2,481,379,104,0,0,0,0,1,0,162.3,CLE
"Tim Hightower (SF, RB)",129,13,0,134,375,96,4,0,0,0,0,0,86.4,NO
"Danny Woodhead (BAL, RB)",756,107,6,717,335,97,3,0,0,0,0,0,244.1,SD
