Player,Rec Yds,Rec Tar,Rec Tds,Rec YAC,Rush Yds,Rush Att,Rush Tds,Pass Yds,Pass Tds,Pass Att,Fumbles,Interceptions,Total Fantasy Pts,Team
"David Johnson (ARI, RB)",879,120,4,661,1239,293,16,0,0,0,5,0,341.8,ARI
"Ezekiel Elliott (DAL, RB)",363,40,1,380,1631,322,15,0,0,0,5,0,293.4,DAL
"LeSean McCoy (BUF, RB)",356,58,1,398,1267,234,13,0,0,0,3,0,253.05,BUF
"Latavius Murray (MIN, RB)",264,43,0,275,788,195,12,0,0,0,2,0,181.45,OAK
"Devonta Freeman (ATL, RB)",462,65,2,416,1079,227,11,0,0,0,1,0,243.60000000000002,ATL
"Melvin Gordon (SD, RB)",419,57,2,411,997,254,10,0,0,0,2,0,219.85000000000002,SD
"Jeremy Hill (CIN, RB)",174,27,0,164,839,222,9,0,0,0,0,0,160.55,CIN
"Jonathan Stewart (CAR, RB)",60,21,0,74,824,218,9,0,0,0,3,0,138.4,CAR
"DeMarco Murray (TEN, RB)",377,67,3,320,1287,293,9,10,1,2,2,0,251.64999999999998,TEN
"Mike Gillislee (NE, RB)",50,11,1,44,576,101,8,0,0,0,1,0,116.85,BUF
"Jay Ajayi (MIA, RB)",151,35,0,132,1272,261,8,0,0,0,4,0,189.05,MIA
"Tevin Coleman (ATL, RB)",421,40,3,359,520,118,8,0,0,0,1,0,165.85,ATL
"Ryan Mathews (PHI, RB)",115,14,1,107,661,155,8,0,0,0,3,0,128.85,PHI
"Le'Veon Bell (PIT, RB)",616,94,2,665,1268,261,7,0,0,1,4,0,253.14999999999998,PIT
"Robert Turbin (IND, RB)",179,35,1,218,164,47,7,0,0,0,0,0,88.8,IND
"Isaiah Crowell (CLE, RB)",319,53,0,325,944,197,7,0,0,0,2,0,174.3,CLE
"Christine Michael (GB, RB)",107,29,1,122,583,148,7,0,0,0,2,0,118.5,SEA
"Matt Forte (NYJ, RB)",263,43,1,274,813,218,7,0,0,0,1,0,161.1,NYJ
"Carlos Hyde (SF, RB)",163,33,3,145,988,217,6,0,0,0,5,0,165.85,SF
"Mark Ingram (NO, RB)",319,58,4,324,1044,205,6,0,0,0,2,0,203.8,NO
"Jordan Howard (CHI, RB)",298,50,1,284,1313,252,6,0,0,0,2,0,206.35000000000002,CHI
"Rob Kelley (WAS, RB)",82,18,1,78,704,168,6,0,0,0,0,0,123.60000000000001,WAS
"Todd Gurley (LA, RB)",327,58,0,348,885,278,6,0,0,0,2,0,163.95,LA
"Terrance West (BAL, RB)",236,45,1,234,774,193,5,0,0,0,2,0,141.5,BAL
"Derrick Henry (TEN, RB)",137,15,0,124,490,110,5,0,0,0,0,0,95.95,TEN
"Lamar Miller (HOU, RB)",188,39,1,174,1073,268,5,0,0,0,2,0,165.85,HOU
"Shaun Draughn (NYG, RB)",263,39,2,186,196,74,4,0,0,0,1,0,87.15,SF
"Frank Gore (IND, RB)",277,47,4,286,1026,263,4,0,0,0,2,0,183.8,IND
"Jeremy Langford (CHI, RB)",142,27,0,130,200,62,4,0,0,0,2,0,58.95,CHI
"C.J. Anderson (DEN, RB)",128,24,1,104,437,110,4,0,0,0,0,0,90.5,DEN
"Tim Hightower (SF, RB)",200,26,1,210,548,133,4,0,0,0,0,0,110.3,NO
"Devontae Booker (DEN, RB)",265,46,1,253,612,174,4,0,0,0,4,0,117.45,DEN
"Chris Thompson (WAS, RB)",349,62,2,252,356,68,3,0,0,0,2,0,108.75,WAS
"Doug Martin (TB, RB)",134,16,0,107,421,144,3,0,0,0,1,0,75.0,TB
"Thomas Rawls (SEA, RB)",96,17,0,82,349,109,3,0,0,0,0,0,65.75,SEA
"Matt Jones (WAS, RB)",73,8,0,57,460,99,3,0,0,0,3,0,67.3,WAS
"Ty Montgomery (GB, RB)",348,56,0,323,457,77,3,0,0,0,2,0,105.5,GB
"Bilal Powell (NYJ, RB)",388,75,2,420,722,131,3,0,0,0,1,0,153.5,NYJ
"Spencer Ware (KC, RB)",447,42,2,388,922,214,3,0,0,0,4,0,167.15,KC
"Damien Williams (MIA, RB)",249,31,3,200,115,35,3,0,0,0,1,0,76.15,MIA
"Chris Ivory (JAC, RB)",186,28,0,189,439,117,3,0,0,0,6,0,73.5,JAC
"Giovani Bernard (CIN, RB)",336,51,1,250,337,91,2,0,0,0,1,0,93.05000000000001,CIN
"Kenyan Drake (MIA, RB)",46,10,0,59,179,33,2,0,0,0,0,0,36.75,MIA
"Jacquizz Rodgers (TB, RB)",98,16,0,90,560,129,2,0,0,0,0,0,81.05,TB
"Orleans Darkwa (NYG, RB)",12,4,0,17,111,30,2,0,0,0,0,0,24.799999999999997,NYG
"Kenneth Dixon (BAL, RB)",162,41,1,186,382,88,2,0,0,0,1,0,77.9,BAL
"Darren Sproles (PHI, RB)",427,71,2,407,438,94,2,0,0,0,1,0,121.5,PHI
"Rex Burkhead (NE, RB)",145,20,0,142,344,74,2,0,0,0,1,0,63.150000000000006,CIN
"Alfred Morris (DAL, RB)",11,6,0,11,243,69,2,0,0,0,0,0,38.150000000000006,DAL
"Kerwynn Williams (ARI, RB)",6,2,0,7,157,18,2,0,0,0,0,0,28.55,ARI
"Jerick McKinnon (MIN, RB)",255,53,2,271,539,159,2,0,0,1,0,0,114.15,MIN
"Cameron Artis-Payne (CAR, RB)",11,1,0,15,144,36,2,0,0,0,0,0,27.75,CAR
"Kenjon Barner (SD, RB)",42,11,0,47,129,27,2,0,0,0,0,0,30.35,PHI
"DeAndre Washington (OAK, RB)",115,23,0,115,467,86,2,0,0,0,1,0,72.45,OAK
"Terrell Watson (PHI, RB)",5,1,0,0,28,9,1,0,0,0,0,0,9.55,PHI
"Shane Vereen (NYG, RB)",94,19,0,88,158,33,1,0,0,0,2,0,29.950000000000003,NYG
"Charles Sims (TB, RB)",190,32,1,175,149,51,1,0,0,0,1,0,49.9,TB
"Theo Riddick (DET, RB)",371,67,5,385,357,92,1,0,0,0,0,0,122.05,DET
"Lance Dunbar (LA, RB)",122,24,0,83,31,9,1,0,0,0,1,0,23.3,DAL
"Corey Grant (JAC, RB)",35,7,1,32,164,32,1,0,0,0,0,0,32.9,JAC
"Alfred Blue (HOU, RB)",40,16,0,28,420,100,1,0,0,0,2,0,51.0,HOU
"Mike Davis (SF, RB)",25,5,0,15,50,19,1,0,0,0,1,0,12.25,SF
"George Atkinson (CLE, RB)",0,0,0,0,34,7,1,0,0,0,1,0,7.4,CLE
"C.J. Prosise (SEA, RB)",208,19,0,111,172,30,1,0,0,0,0,0,48.25,SEA
"Jonathan Williams (BUF, RB)",0,2,0,2,94,27,1,0,0,1,2,0,11.65,BUF
"Jalen Richard (OAK, RB)",194,39,2,135,492,84,1,0,0,0,0,0,93.85,OAK
"Wendell Smallwood (PHI, RB)",55,13,0,50,312,77,1,0,0,0,1,0,42.2,PHI
"Mack Brown (WAS, RB)",-2,1,0,1,82,8,1,0,0,0,0,0,14.25,WAS
"Peyton Barber (TB, RB)",28,6,0,14,223,55,1,0,0,0,0,0,32.35,TB
"Akeem Hunt (HOU, RB)",29,4,0,37,111,21,1,0,0,0,2,0,16.75,HOU
"Dwayne Washington (DET, RB)",62,15,0,71,265,90,1,0,0,0,0,0,41.2,DET
"Alex Collins (SEA, RB)",84,11,0,81,125,31,1,0,0,0,2,0,25.65,SEA
"Charcandrick West (KC, RB)",188,34,2,186,293,88,1,0,0,0,0,0,73.1,KC
"Juwan Thompson (DEN, RB)",0,1,0,0,26,8,1,0,0,0,0,0,8.6,DEN
"Duke Johnson (CLE, RB)",514,74,0,426,366,74,1,0,0,1,2,0,103.25,CLE
"T.J. Yeldon (JAC, RB)",312,68,1,346,465,130,1,0,0,0,2,0,98.2,JAC
"Troymaine Pope (SEA, RB)",5,2,0,2,44,12,0,0,0,0,0,0,5.15,SEA
"Danny Woodhead (BAL, RB)",35,8,1,31,116,19,0,0,0,0,0,0,22.6,SD
"Darren McFadden (DAL, RB)",17,5,0,25,87,24,0,0,0,0,0,0,11.149999999999999,DAL
"Cedric Peerman (CIN, RB)",0,1,0,0,15,6,0,0,0,0,0,0,1.5,CIN
"C.J. Spiller (KC, RB)",50,13,1,28,18,6,0,0,0,0,1,0,12.3,NYJ
"Taiwan Jones (OAK, RB)",43,4,0,59,-8,1,0,0,0,0,0,0,4.5,OAK
"Dion Lewis (NE, RB)",94,24,0,83,283,64,0,0,0,0,1,0,39.95,NE
"DuJuan Harris (SF, RB)",115,9,1,122,138,38,0,0,0,0,2,0,29.299999999999997,SF
"Patrick DiMarco (BUF, RB)",52,10,1,29,0,0,0,0,0,0,0,0,12.95,ATL
"Joe Banyard (BUF, RB)",0,0,0,0,7,2,0,0,0,0,0,0,0.7,JAC
"Travaris Cadet (NO, RB)",281,54,4,196,19,4,0,0,0,0,0,0,64.0,NO
"Brandon Bolden (NE, RB)",15,4,0,13,4,1,0,0,0,0,0,0,2.4,NE
"Daryl Richardson (JAC, RB)",0,0,0,0,7,2,0,0,0,0,0,0,0.7,PIT
"Fozzy Whittaker (CAR, RB)",226,33,0,238,265,57,0,0,0,0,1,0,53.35,CAR
"Benny Cunningham (CHI, RB)",91,21,0,80,101,21,0,0,0,0,1,0,21.2,LA
"Knile Davis (PIT, RB)",25,7,0,18,28,18,0,0,0,0,0,0,6.55,KC
"Andre Ellington (ARI, RB)",85,19,0,72,96,34,0,0,0,0,0,0,21.1,ARI
"Mike James (DET, RB)",22,4,0,10,19,4,0,0,0,0,0,0,5.1,TB
"Eddie Lacy (SEA, RB)",28,7,0,40,360,71,0,0,0,0,0,0,39.8,GB
"Antonio Andrews (TEN, RB)",0,0,0,0,15,2,0,0,0,0,0,0,1.5,TEN
"Andre Williams (SD, RB)",0,2,0,0,87,18,0,0,0,0,0,0,8.7,SD
"Ka'Deem Carey (CHI, RB)",55,7,0,60,126,32,0,0,0,0,0,0,19.35,CHI
"James White (NE, RB)",551,86,5,512,166,39,0,0,0,0,0,0,116.69999999999999,NE
"Lorenzo Taliaferro (BAL, RB)",10,3,0,14,0,1,0,0,0,0,0,0,1.75,BAL
"Kapri Bibbs (DEN, RB)",75,4,1,80,129,29,0,0,0,0,0,0,26.9,DEN
"Fitzgerald Toussaint (PIT, RB)",33,3,0,39,58,14,0,0,0,0,0,0,9.85,PIT
"Javorius Allen (BAL, RB)",15,4,0,22,34,9,0,0,0,0,0,0,5.65,BAL
"Terron Ward (ATL, RB)",11,2,0,9,151,31,0,0,0,0,0,0,16.45,ATL
"Raheem Mostert (SF, RB)",0,0,0,0,6,1,0,0,0,0,0,0,0.6,SF
"George Farmer (SEA, RB)",4,3,0,4,1,1,0,0,0,0,0,0,0.75,SEA
"Terrence Magee (SEA, RB)",0,0,0,0,12,3,0,0,0,0,0,0,1.2,SEA
"Malcolm Brown (LA, RB)",46,3,0,42,39,18,0,0,0,0,1,0,7.25,LA
"Rod Smith (DAL, RB)",4,1,0,7,0,0,0,0,0,0,0,0,0.65,DAL
"Marcus Murphy (NO, RB)",3,1,0,1,0,0,0,0,0,0,0,0,0.55,NO
"Ameer Abdullah (DET, RB)",57,5,1,54,101,18,0,0,0,0,0,0,23.049999999999997,DET
"Bronson Hill (JAC, RB)",0,1,0,0,11,2,0,0,0,0,0,0,1.1,JAC
"Joe Kerridge (GB, RB)",0,0,0,0,0,1,0,0,0,0,0,0,0.0,GB
"Josh Ferguson (IND, RB)",136,26,0,162,20,15,0,0,0,0,1,0,18.6,IND
"Tyler Ervin (HOU, RB)",18,5,0,6,3,1,0,0,0,0,3,0,-3.1500000000000004,HOU
"Paul Perkins (NYG, RB)",162,24,0,170,456,112,0,0,0,0,1,0,63.55,NYG
"D.J. Foster (NE, RB)",2,2,0,5,24,7,0,0,0,0,0,0,2.85,NE
"Brandon Wilds (NYJ, RB)",20,2,0,23,27,10,0,0,0,0,0,0,5.2,NYJ
"Don Jackson (GB, RB)",0,1,0,0,32,10,0,0,0,0,0,0,3.2,GB
"Alan Cross (TB, RB)",38,10,1,11,0,0,0,0,0,0,0,0,11.3,TB
